ENGRC1305;;;Fascinating Figures;;;0.5;;;Fall, spring.;;;;;;;;;MUSIC3305;;;This .5 credit course brings together students, Cornell faculty, and other distinguished guests for informal, substantive engagement around a wide range of issues and endeavors: intellectual, cultural, artistic, scientific, moral, social, and political.
ENGRC3020;;;Project Team Communications: Practicum in Technical Writing;;;1-2;;;Fall, spring.;;;;;;;;;;;;The course focuses on the communicative action or work that students are doing as part of their participation in project teams.
ENGRC3021;;;Antennas & Radar: Practicum in Technical Writing;;;1;;;Fall, spring.;;;;;;;;;;;;
ENGRC3023;;;Writing Intensive Opportunity: Practicum in Technical Writing;;;1;;;Fall, spring.;;;;;;;;;;;;One-credit attachment to an existing engineering course that is not one of the officially designated W-I courses. It may be taken more than once, with different courses by permission of a particular engineering faculty member.
ENGRC3340;;;Independent Study in Engineering Communications;;;1-3;;;;;;;;;;;;;;;Members of the ECP occasionally give independent (also called "directed") studies in engineering communications, typically with students who are ready for advanced work in technical communication. A student doing a directed study works one-on-one with an ECP instructor to pursue an aspect of professional communications in more depth than is possible in the ECP's regular courses. Various types of projects are possible, e.g., studying forms of technical documentation, creating user manuals, analyzing and producing technical visuals, reading and writing about problems in engineering performance, and communicating about technical topics for the public.
ENGRC3350;;;Communications for Engineering Managers;;;3;;;Fall, spring.;;;(CE);;;Prerequisite: two first-year writing seminars and major affiliation.;;;;;;ENGRC 3500 in that students write various types of documents (e.g., letters, memos, executive summaries, progress reports), give talks, and incorporate graphics in both their oral and written work. However, ENGRC 3350 focuses on understanding communication within engineering organizations and within student teams. Students work in project teams throughout the semester to write reports and deliver talks. The focus of the project teams depends on instructor, but might include analyzing case studies of engineering organizations, studying organizations on-site, and analyzing concepts in organizational communication and behavior. 
ENGRC3500;;;Engineering Communications;;;3;;;Fall, spring.;;;(CE);;;Prerequisite: two first-year writing seminars and affiliation with a major.;;;;;;Prepares students for important communication activities. They communicate using various types of documents (e.g., emails, memos, problem analyses, proposals, progress reports), give oral presentations, and incorporate graphics in their oral and written work. Students learn how to communicate specialized information to different audiences (e.g., technical and nontechnical audiences, colleagues and clients, peers and supervisors, and in-house departments), work in teams, and address organizational and ethical issues. The course material is drawn from professional contexts, principally engineering, and it generates lively discussion. The class size ensures close attention to each student's work.
ENGRD2020;;;Statics and Mechanics of Solids;;;4;;;Fall, spring.;;;;;;Prerequisite: PHYS 1112. Corequisite: MATH 1920 or permission of instructor.;;;MAE2020;;;Covers principles of statics, force systems, and equilibrium; frames; mechanics of deformable solids, stress, strain, statically indeterminate problems; mechanical properties of engineering materials; axial force, shearing force, bending moment, thermal stress, stretching; bending and torsion of bars. Laboratory experiments demonstrate basic principles of solid mechanics.
ENGRD2100;;;Introduction to Circuits for Electrical and Computer Engineers;;;4;;;Fall, spring.;;;;;;Corequisites: MATH 2930 and PHYS 2213.;;;ECE2100;;;First course in electrical circuits and electronics. Establishes the fundamental properties of circuits with application to modern electronics. Topics include circuit analysis methods, operational amplifiers, basic filter circuits, and elementary transistor principles. The laboratory experiments are coupled closely with the lectures.
ENGRD2110;;;Object-Oriented Programming and Data Structures;;;3;;;Fall, spring, summer.;;;;;;Prerequisite: CS 1110 or CS 1130 or equivalent course in Java or C++.;;;CS2110;;;Intermediate programming in a high-level language and introduction to computer science. Topics include program structure and organization, object-oriented programming (classes, objects, types, sub-typing), graphical user interfaces, algorithm analysis (asymptotic complexity, big "O" notation), recursion, data structures (lists, trees, stacks, queues, heaps, search trees, hash tables, graphs), simple graph algorithms. Java is the principal programming language.
ENGRD2112;;;Object-Oriented Design and Data Structures - Honors;;;4;;;Fall.;;;;;;Prerequisite: CS 1110 or CS 1130 or equivalent course in Java or C++, or permission of the instructor. ;;;CS2112;;;Honors version of CS 2110/ENGRD 2110; credit is given for only one of CS 2110 and 2112. Corrective transfer between CS 2110 and 2112 (in either direction) is encouraged during first three weeks. Intermediate software design and introduction to key computer science ideas. Topics are similar to those in CS 2110 but are covered in greater depth, with more challenging assignments. Topics include object-oriented programming, program structure and organization, program reasoning using specifications and invariants, recursion, design patterns, concurrent programming, graphical user interfaces, data structures as in CS 2110, sorting and graph algorithms, asymptotic complexity, and simple algorithm analysis. Java is the principal programming language.
ENGRD2190;;;Mass and Energy Balances;;;3;;;Fall.;;;;;;;;;;;;Engineering problems involving material and energy balances. Batch and continuous reactive systems in the steady and unsteady states. Introduction to phase equilibria for multicomponent systems. Examples drawn from a variety of chemical and biomolecular processes.
ENGRD2210;;;Thermodynamics;;;3;;;Fall, summer.;;;;;;Prerequisite: MATH 1920, PHYS 1112.;;;MAE2210;;;Presents the definitions, concepts, and laws of thermodynamics. Topics include the first and second laws, thermodynamic property relationships, and applications to vapor and gas power systems, refrigeration, and heat pump systems. Examples and problems are related to contemporary aspects of energy and power generation and to broader environmental issues.
ENGRD2220;;;Signals and Information;;;4;;;Fall, spring.;;;;;;Prerequisites: MATH 2930 and CS 1110 or CS 1112. Corequisite: MATH 2940.;;;ECE2200;;;Introduction to signal processing. Topics include frequency-based representations: Fourier analysis and synthesis; discrete time linear systems: input/output relationships, filtering, spectral response; analog-to-digital and digital-to-analog conversion; continuous time signals and linear time invariant systems: frequency response and continuous-time Fourier transform.
ENGRD2250;;;The Earth System;;;4;;;Spring.;;;;;;Prerequisite: MATH 1110 or MATH 1910.;;;EAS2250;;;EAS 2250 provides a broad math-, physics-, and chemistry-based introduction to the earth sciences, including geology, paleontology, oceanography, and atmospheric science. Topics covered include formation of the Earth, the chemistry and physics of the Earth's interior, mineral and energy resources, weathering and erosion, soil development, stream and groundwater flow, volcanism and crustal deformation, the evolution of life, ocean and atmospheric structure, circulation and heat transport, ocean waves and tides, generation of storms, seawater chemistry, and climate change.
ENGRD2300;;;Digital Logic and Computer Organization;;;4;;;Fall, spring.;;;;;;Prerequisite: CS 1110 or CS 1112.;;;ECE2300;;;This course provides an introduction to the design and implementation of digital circuits and microprocessors. Topics include transistor network design, Boolean algebra, combinational circuits, sequential circuits, finite state machine design, processor pipelines, and memory hierarchy. Design methodology using both discrete components and hardware description languages is covered in the laboratory portion of the course.
ENGRD2510;;;Engineering for a Sustainable Society;;;3;;;Fall.;;;;;;Prerequisite: CHEM 2070, CHEM 2090 or AP Chem. Pre or corequisite: MATH 2930.;;;BEE2510;;;This course introduces students to the chemistry, ecology, biology, geology, ethics and environmental legislation relevant to addressing environmental problems as an engineer. Students learn to apply basic biological and chemical sciences along with math, physics and engineering sciences to solve energy and mass balances.  Emphasis is on solving case studies of contemporary environmental issues including contamination in natural systems, air quality assessment, hazardous waste management, and sustainable engineering solutions in developing countries. BE and EnvE students must complete either BEE 2510 or BEE 2600 according to their academic plan. Students who complete both BEE 2510 and BEE 2600 receive engineering credit toward their degree for only one of these courses.
ENGRD2520;;;The Physics of Life;;;3;;;Spring.;;;;;;Prerequisite: MATH 1920, CHEM 2070 or CHEM 2090. Corequisite: PHYS 2213.;;;AEP2520;;;Introduces the physics of biological macromolecules (e.g., proteins, DNA, RNA) to students of the physical sciences or engineering who have little or no background in biology. The macromolecules are studied from three perspectives. First, the biological role or function of each class of macromolecules is considered. Second, a quantitative description of the physical interactions that determine the behavior ofthese systems is provided. Finally, techniques that are commonly used to probe these systems, with an emphasis on current research, are discussed.
ENGRD2600;;;Principles of Biological Engineering;;;3;;;Fall.;;;;;;Prerequisite or corequisite: MATH 2930, two semesters of core biology major classes and the investigative lab or BIOG 1445.;;;BEE2600;;;Focuses on the integration of biological principles with engineering, math, and physical principles. Students learn how to formulate equations for biological systems in class and practice in homework sets. Topics range from molecular principles of reaction kinetics and molecular binding events to macroscopic applications such as energy and mass balances of bioprocessing and engineering design of implantable sensors. Students will also experience scientific literature searches as related to the biological engineering topics, and critical analysis and evaluation of relevant information sources. BEE students must complete either BEE 2510 or BEE 2600 according to their academic plan. BEE students who complete both BEE 2510 and BEE 2600 receive engineering credit for only one of these courses.
ENGRD2610;;;Mechanical Properties of Materials: From Nanodevices to Superstructures;;;3;;;Fall.;;;;;;Prerequisite: MATH 1910. Corequisite: PHYS 1112 or permission of instructor.;;;MSE2610;;;Examines the mechanical properties of materials (e.g., strength, stiffness, toughness, ductility) and their physical origins. Topics include the relationship of elastic, plastic, and fracture behavior to microscopic structure in metals, ceramics, polymers, and composite materials. Effects of time and temperature on materials properties, and considerations for design and optimal performance of materials in engineered objects and biological tissues.
ENGRD2620;;;Electronic Materials for the Information Age;;;3;;;Spring.;;;;;;Prerequisite: MATH 1920. Corequisite: PHYS 2213 or permission of instructor.;;;MSE2620;;;Examines the electrical and optical properties of materials. Topics include the mechanism of electrical conduction in metals, semiconductors and insulators; tuning of electrical properties in semiconductors, charge transport across metal/semiconductor and semiconductor/semiconductor junctions, and the interaction of materials with light; semiconductor electronic devices; and the materials science of device fabrication. Applications in microelectronics, solar cells, electronics, and display technologies are discussed.
ENGRD2640;;;Interfacing the Digital Domain with an Analog World;;;3;;;Fall or spring.;;;;;;Prerequisite: CS 1112.;;;AEP2640;;;Students use a computer to control equipment and acquire measurements in an engineering or scientific laboratory. Topics include data types, analog-to-digital conversion, digital-to-analog conversion, digital in/out, counter/timers, serial communication protocols, error analysis, least-squared fitting, introductory Fourier analysis, electrical waveguides/transmission lines, stepper motors, and introductory optical microscopy. Laboratory activities include practice exercises, measurement of pulse reflections in a transmission line, and development of a laser scanning microscope system.  Data analysis is performed primarily using MatLabTM and instrument interfacing is primarily using LabVIEWTM, but also C++. Students develop effective written communication skills in the context of science and engineering. They prepare progress reports, technical reports, and formal articles based on laboratory work.
ENGRD2700;;;Basic Engineering Probability and Statistics;;;3;;;Fall, spring, summer.;;;;;;Prerequisite: MATH 1910 and MATH 1920. Prerequisite or corequisite: MATH 2940.;;;;;;Gives students a working knowledge of basic probability and statistics and their application to engineering. Includes computer analysis of data and simulation. Topics include random variables, probability distributions, expectation, estimation, testing, experimental design, quality control, and regression.
ENGRD3100;;;Introduction to Probability and Inference for Random Signals and Systems;;;4;;;Fall, summer.;;;;;;Prerequisite: MATH 2940, PHYS 2213, or equivalents.;;;ECE3100;;;Introduction to probabilistic techniques for modeling random phenomena and making estimates, inferences, predictions, and engineering decisions in the presence of chance and uncertainty. Probability measures, classical probability and combinatorics, countable and uncountable sample spaces, random variables, probability mass functions, probability density functions, cumulative distribution functions, important discrete and continuous distributions, functions of random variables including moments, independence and correlation, conditional probability, Total Probability and Bayes' rule with application to random system response to random signals, characteristic functions and sums of random variables, the multivariate Normal distribution, maximum likelihood and maximum a posteriori estimation, Neyman-Pearson and Bayesian statistical hypothesis testing, Monte Carlo simulation. Applications in communications, networking, circuit design, device modeling, and computer engineering.
ENGRD3200;;;Engineering Computation;;;3;;;Spring.;;;;;;Prerequisite: CS 1112 and MATH 2930. Corequisite: MATH 2940. Recommended prerequisite: MATH 2940.;;;CEE3200;;;Introduction to numerical methods, computational mathematics, and probability and statistics. Development of programming and graphics proficiency with MATLAB and spreadsheets. Topics include Taylor-series approximations, numerical errors, condition numbers, operation counts, convergence, and stability, probability distributions, hypothesis testing. Included are numerical methods for solving engineering problems that entail roots of functions, simultaneous linear equations, statistics, regression, interpolation, numerical differentiation and integration, and solution of ordinary and partial differential equations, including an introduction to finite difference methods. Applications are drawn from different areas of engineering. A group project uses these methods on a realistic engineering problem.
ENGRG1009;;;Cooperative Workshop for CHEM 2090;;;1;;;Fall, spring.;;;;;;Corequisite: CHEM 2090.;;;;;;Academic Excellence Workshop for CHEM 2090. Weekly two-hour collaborative learning sessions. Peer-facilitated group works on problems at or above the level of course material, designed to enhance understanding of core concepts in CHEM 2090.
ENGRG1010;;;Cooperative Workshop for CS 1110;;;1;;;Fall, spring.;;;;;;Corequisite: CS 1110.;;;;;;Academic Excellence Workshop for CS 1110. Weekly two-hour collaborative learning sessions. Peer-facilitated group works on problems at or above the level of course material, designed to enhance understanding of core concepts in CS 1110.
ENGRG1011;;;Cooperative Workshop for CS 2110;;;1;;;Fall, spring.;;;;;;Corequisite: CS 2110.;;;;;;Academic Excellence Workshop for CS 2110. Weekly two-hour collaborative learning sessions. Peer-facilitated group works on problems at or above the level of course material, designed to enhance understanding of core concepts in CS 2110.
ENGRG1012;;;Cooperative Workshop for CS 1112;;;1;;;Fall, spring.;;;;;;Corequisite: CS 1112.;;;;;;Academic Excellence Workshop for CS 1112 . Weekly two-hour collaborative learning sessions. Peer-facilitated group works on problems at or above the level of course material, designed to enhance understanding of core concepts in CS 1112.
ENGRG1020;;;EOEntreprenuerism - Kessler;;;2;;;;;;;;;;;;;;;
ENGRG1021;;;Kessler Fellows Seminar;;;1;;;;;;;;;;;;;;;
ENGRG1050;;;Engineering Seminar;;;1;;;Fall.;;;;;;;;;;;;First-year engineering students meet in groups of 18 to 20 students weekly with their faculty advisors. Discussions may include the engineering curriculum and student programs, what engineers do, the character of engineering careers, active research areas in the college and in engineering in general, and study and examination skills useful for engineering students. Groups may visit campus academic, engineering, and research facilities.
ENGRG1091;;;Cooperative Workshop for MATH 1910;;;1;;;Fall.;;;;;;Corequisite: MATH 1910.;;;;;;Academic Excellence Workshop for MATH 1910. Weekly two-hour collaborative learning sessions. Peer-facilitated group works on problems at or above the level of course material, designed to enhance understanding of core concepts in MATH 1910.
ENGRG1092;;;Cooperative Workshop for MATH 1920;;;1;;;Fall, spring.;;;;;;Corequisite: MATH 1920.;;;;;;Academic Excellence Workshop for MATH 1920. Weekly two-hour collaborative learning sessions. Peer-facilitated group works on problems at or above the level of course material, designed to enhance understanding of core concepts in MATH 1920.
ENGRG1093;;;Cooperative Workshop for MATH 2930;;;1;;;Fall, spring.;;;;;;Corequisite: MATH 2930.;;;;;;Academic Excellence Workshop for MATH 2930. Weekly two-hour collaborative learning sessions. Peer-facilitated group works on problems at or above the level of course material, designed to enhance understanding of core concepts in MATH 2930.
ENGRG1094;;;Cooperative Workshop for MATH 2940;;;1;;;Fall, spring.;;;;;;Corequisite: MATH 2940.;;;;;;Academic Excellence Workshop for MATH 2940. Weekly two-hour collaborative learning sessions. Peer-facilitated group works on problems at or above the level of course material, designed to enhance understanding of core concepts in MATH 2940.
ENGRG1400;;;Engineering in Reality;;;1-3;;;Fall, spring.;;;;;;;;;ENGRG3400;;;Overview of engineering fundamentals and disciplines for enhanced interactions between non-engineers and engineers.  Topics include Engineering Disciplines, Engineering Nomenclature, Project Planning, Organizational Structure, and Quality.  Through Engineering Student Project Teams, students are in an applied setting that fosters knowledge transfer from the classroom to practice and development of professional skills necessary to work in multidisciplinary teams.  Students will participate on their team and regularly attend team meetings as well as course seminars held during the semester.
ENGRG2350;;;Career Development in Engineering;;;2;;;Spring.;;;;;;;;;;;;This course will focus on career development issues for engineering students. You will explore career choice within the context of engineering in a changing world. Furthermore, you will learn to relate individual values, interests, and skills to major and career choice. You will discover engineering basics, such as: value, quality, and systems engineering, ethics, globalization, leadership, graduate study, entrepreneurism, etc. Job search tools, such as resumes, interviews and networking will also be covered early in the course. Homework will consist of readings, self-reflection exercises, networking activities, and a team presentation on engineering majors, with lots of relevant in-class discussions.
ENGRG2500;;;Technology in Society;;;3;;;Fall.;;;;;;;;;ECE2500;HIST2500;STS2501;;;Investigates the social, technical, political, and economic history of technology in Europe and the United States from the Industrial Revolution in the late 18th century to the present. Topics include industrialization, modernization, and globalization. We study such themes as the government's promotion and regulation of technology; gender, race, and labor issues; and the relationship between technological and social change.
ENGRG2700;;;Cooperative Workshop for ENGRD 2700;;;1;;;Fall, spring.;;;;;;Corequisite: ENGRD 2700.;;;;;;Academic Excellence Workshop for ENGRD 2700. Weekly two-hour collaborative learning sessions.  Peer facilitated group works on problems at or above the level of course material, designed to enhance understanding of core concepts in ENGRD 2700 (Basic Engineering Probability and Statistics).
ENGRG3010;;;Explorations in Leadership;;;2;;;Spring.;;;;;;;;;;;;This class examines key concepts and practices of leadership using the metaphor of exploration. Through activities in classroom, case studies, guest speakers, self-assessments, group discussions, and our own weekend expedition, students gain insight into their own leadership strengths, purpose, and values. They study iconic adventurers including Shackleton and other explorers to learn about the key characteristics of successful high-stakes teamwork. Activities offer opportunities to practice leadership skills such as decision-making, giving and receiving feedback and managing conflict. Throughout, we draw parallels between the explorers we study and the applications of their lessons to the professional world that students will encounter after graduation.
ENGRG3030;;;Green Business Lab;;;1;;;Spring.;;;;;;;;;;;;The Green Business Lab will give you a comprehensive introduction to sustainable business while you address the most pressing problems arising from environmental and social issues facing organizations today. You and your teammates will be immersed in running a company, each playing a key role in your Executive Management Team. You will shape your company's strategic direction, implement your plans and get feedback on your performance. The course will focus on leadership behaviors and offers real-time coaching during the class.
ENGRG3230;;;Engineering Economics and Management;;;3;;;Spring.;;;;;;;;;CEE3230;;;Introduction to engineering and business economics investment alternatives and to project management. Intended to give students a working knowledge of money management and how to make economic comparisons of alternatives involving future benefits and cost. The impact of inflation, taxation, depreciation, financial planning, economic optimization, project scheduling, and legal and regulatory issues are introduced and applied to economic investment and planning and project-management problems.
ENGRG3400;;;Engineering in Reality;;;1-3;;;Fall, spring.;;;;;;;;;ENGRG1400;;;Overview of engineering fundamentals and disciplines for enhanced interactions between non-engineers and engineers.  Topics include Engineering Disciplines, Engineering Nomenclature, Project Planning, Organizational Structure, and Quality.  Through Engineering Student Project Teams, students are in an applied setting that fosters knowledge transfer from the classroom to practice and development of professional skills necessary to work in multidisciplinary teams.  Students will participate on their team and regularly attend team meetings as well as course seminars held during the semester.
ENGRG3600;;;Ethical Issues in Engineering Practice;;;3;;;Fall.;;;(KCM);;;;;;ECE3600;STS3601;;;Studies major ethical and social issues involved in engineering practice. The issues include responsibility for designing products that do not harm public health, safety, and welfare; rights of engineers in large corporations; risk analysis and the principle of informed consent; conflict of interest; whistle blowing; trade secrets; and broader concerns such as environmental degradation, cost of health care, computer ethics, and working in multinational corporations. Codes of ethics of the professional engineering societies, ethical theory, and the history and sociology of engineering are introduced to analyze these issues.
ENGRG3900;;;Foundations of Engineering Leadership;;;2;;;Spring.;;;;;;;;;;;;This is the first of two required classes in the Engineering Leadership Certification Program. The focus is on the "self" and "team" competencies covered in the certification program. Students gain knowledge about their own strengths, values, purpose, goals, and derailers. Further topics include project management basics, presentation skills, communication and team dynamics. Working from this foundation, students propose and form teams to enact a Leadership Project that has meaning and impact. Note that this class includes two required weekend retreats in addition to the regularly scheduled class: one during the first week of classes in January and the other in April.
ENGRG3910;;;Engineering Leadership Lab;;;2-3;;;Fall.;;;;;;;;;;;;Weekly experiential learning about different aspects of leadership and teamwork. Exercises are fun and engaging, sometimes taking students outside of the lab to experiment with different "people skills". Topics include communication, decision-making for leaders, managing conflict, emotional regulation and personality, brainstorming, ethics, networking, influence and persuasion, organizational culture, and others. The course is required for Leadership Certification students, who enroll for 3 credits, and is open to all others as well (enroll for 2 credits). Certification students will be given class time to work on Leadership Projects established in ENGRG 3900.
ENGRG4610;;;Entrepreneurship for Engineers;;;3;;;Fall.;;;;;;;;;MAE4610;ORIE4152;;;Develops skills necessary to identify, evaluate, and begin new business ventures. Topics include intellectual property, competition, strategy, business plans, technology forecasting, finance and accounting, and sources of capital. A rigorous, quantitative approach is stressed throughout, and students create financial documents and plans, analyze human resource models, and work with sophisticated valuation methods, complicated equity structures, and legal and business documents. As such, this course represents the "red meat" of entrepreneurship, and the soft skills are left for other courses. Course work consists of discussions, assignments, and the preparation and presentation of a complete business plan.
ENGRG4900;;;Project Team Leadership;;;1;;;Fall.;;;;;;;;;;;;The Project Team Leadership Independent study offers instruction in management and leadership skills of greatest immediate use to team leaders. The seminar builds a community of team leaders who are sources of support and knowledge for one another. Topics include coordinating work teams, managing conflict, basic communication skills, giving and receiving feedback, and motivating team members.
ENGRG4910;;;Undergraduate Research in Nanoscale Science and Engineering;;;1-6;;;;;;;;;;;;;;;
ENGRG4920;;;Undergraduate Research in Nanoscale Science and Engineering;;;1-6;;;;;;;;;;;;;;;
ENGRG4990;;;Teaching in Engineering Leadership;;;1-4;;;;;;;;;;;;;;;
ENGRG6780;;;Teaching Seminar;;;1;;;Fall, spring.;;;(CE);;;;;;;;;Independent study promoting reflection on teaching styles and experiences for teaching assistants in the College of Engineering. Participants must be concurrently fulfilling a TA assignment. Requirements include participation in the College of Engineering's TA Development Program, consisting of an initial one and one-half day training session, followed by one evening microteaching session early in the semester; participation in the TA midterm evaluation process, followed by a formal feedback session with program staff; and completion of a reflective journal on teaching experiences. Designed to provide TAs with the opportunity to process their understanding of teaching and learning through the formulation of questions, concepts, and theories related to their experiences.
ENGRI1100;;;Lasers and Photonics;;;3;;;Fall or spring.;;;;;;;;;AEP1100;;;Lasers have had an enormous impact on communications, medicine, remote sensing, and material processing. This course reviews the properties of light that are essential to understanding the underlying principles of lasers and these photonic technologies. There also is a strong, hands-on laboratory component in which the students build and operate a nitrogen laser and participate in several demonstration experiments such as holography, laser processing of materials, optical tweezers, and fiber optics.
ENGRI1101;;;Engineering Applications of Operations Research;;;3;;;Fall, spring.;;;;;;;;;;;;Introduction to the problems and methods of operations research and information engineering focusing on problem areas (including inventory, network design, and resource allocation), the situations in which these problems arise, and several standard solution techniques. In the computational laboratory, students encounter problem simulations and use some standard commercial software packages.
ENGRI1110;;;Nanotechnology for Global Health and a Sustainable World;;;3;;;Fall.;;;;;;;;;MSE1110;;;Nanotechnology has been enabling the Information Revolution with the development of even faster and more powerful devices for manipulation, storing, and transmitting information. In this hands-on course students learn how to design and manipulate materials to build devices and structures in applications ranging from computers to telecommunications to biotechnology.
ENGRI1120;;;Introduction to Chemical Engineering;;;3;;;Fall.;;;;;;;;;;;;Design and analysis of processes involving chemical change. Students learn strategies for design, such as creative thinking, conceptual blockbusting, and (re)definition of the design goal, in the context of contemporary chemical and biomolecular engineering. Includes methods for analyzing designs, such as mathematical modeling, empirical analysis by graphics, and dynamic scaling through dimensional analysis, to assess product quality, economics, safety, and environmental issues.
ENGRI1130;;;Sustainable Design for Appledore Island;;;3;;;Spring.;;;;;;;;;CEE1130;;;Utilizes a unique environment, Appledore island, as an example of how sustainability is addressed in the design of basic components of the built environment; energy, water supply, and waste treatment.
ENGRI1140;;;Materials: The Future of Energy;;;3;;;Spring.;;;;;;;;;MSE1140;;;New technologies are urgently needed to fulfill projected global energy requirements. Materials properties typically limit the performance that can be achieved in generation, transport, and utilization of energy. This experiential learning course explores how new materials can increase our energy supply and decrease consumption. Materials issues in photovoltaic, fuel cell, battery, wind, transportation, lighting, and building technologies are studied. Through integrated lab-based activities students develop a broad understanding of materials issues in order to successfully design and build an energy generation system.
ENGRI1160;;;Modern Structures;;;3;;;Fall.;;;;;;;;;CEE1160;;;Introduction to structural engineering in the 21st century-the challenges structural engineers face and the innovative approaches they are using to address them. Using case studies of famous structures, students learn to identify different structural forms and understand how various forms carry load-using principles of statics, mechanics, and material behavior. The historical, economic,social, and political context for each structure is discussed. Case studies of failures are used to explain how structures fail in earthquakes and other extreme events, and students are introduced to analytical and experimental approaches (shake table and wind tunnel testing) to quantifying loads on structures subjected to extreme events. Types of structures considered include skyscrapers, bridges, aircraft, and underground structures.
ENGRI1170;;;Introduction to Mechanical Engineering;;;3;;;Fall.;;;;;;;;;MAE1170;;;Introduction to fundamentals of mechanical and aerospace engineering. Students learn and understand topics such as materials characteristics, the behavior of materials, and material selection for performing engineering function. They also learn fundamentals including topics such as stress and strain, fluid mechanics, heat transfer, automotive engineering, and engineering design and product development.
ENGRI1190;;;Biomaterials for the Skeletal System;;;3;;;Fall.;;;;;;;;;MSE1190;;;Biomaterials are at the intersection of biology and engineering. This course explores natural structural materials in the human body, their properties and microstructure, and their synthetic and semi-synthetic replacements. Bones, joints, teeth, tendons, and ligaments are used as examples, with their metal, plastic, and ceramic replacements. Topics include strength, corrosion, toxicity, wear, and biocompatibility. Case studies of design lead to consideration of regulatory approval requirements and legal liability issues.
ENGRI1200;;;Introduction to Nanoscience and Nanoengineering;;;3;;;Fall, spring.;;;;;;;;;AEP1200;;;Lecture/laboratory course designed to introduce first-year students to some of the ideas and concepts of nanoscience and nanotechnology. Topics include nanoscience and nanotechnology-what they are and why they are of interest; atoms and molecules; the solid state; surfaces; behavior of light and material particles when confined to nanoscale dimensions; scanning tunneling microscopy (STM), atomic force microscopy (AFM), microelectromechanical systems (MEMS) design; basic micromachining and chemical synthesis methods, i.e., "top-down" and "bottom-up" approaches to nanofabrication; how to manipulate structures on the nanoscale; physical laws and limits they place on the nanoworld; some far-out ideas. In the laboratory, students use an AFM to record atomic resolution images, use a MEMS computer-aided design software package to model the entire manufacturing sequence of a simple MEMS device, examine the simulated behavior of the device and compare it with real behavior, construct a simple STM and learn through hands on experience the basic workings of the device.
ENGRI1220;;;Earthquake!;;;3;;;Spring.;;;;;;;;;EAS1220;;;Explores the science of natural hazards, their societal impacts, and means of mitigation. The focus is on earthquakes, volcanoes, and tsunami, but hurricanes, severe weather, climate change, landslides, wildfires, and the threat of extinction from a future impact by an extraterrestrial body are also considered.
ENGRI1270;;;Introduction to Entrepreneurship and Enterprise Engineering;;;3;;;Spring.;;;;;;;;;MAE1270;MAE1270;;;A solid introduction to the entrepreneurial process to students in engineering. The main objective is to identify and to begin to develop skills in the engineering work that occurs in high-growth, high-tech ventures. Basic engineering management issues, including the entrepreneurial perspective, opportunity recognition and evaluation, and gathering and managing resources are covered. Technical topics such as the engineering design process, product realization, and technology forecasting are discussed.
ENGRI1310;;;Introduction to Biomedical Engineering;;;3;;;Spring.;;;;;;;;;BME1310;;;An introduction to the field of biomedical engineering with emphasis on application. Specific applications include biomechanics, bioimaging, bioinstrumentation, biotechnology/nanofabrication, artificial organs, cancer therapy and vaccines.
ENGRI1610;;;Computing in the Arts;;;3;;;;;;;;;;;;CS1610;MUSIC1465;PMA1640;PSYCH1650;;;Over the centuries, artists in a wide variety of media have employed many approaches to the creative process, ranging from the philosophical to the mechanical to the virtual. This course unravels some of the mysteries going on inside software used for art and music. It looks at ways of breaking things apart and sampling and ways of putting things together and resynthesizing, and explores ideas for creation. This course does not teach software packages for creating art and music. The course complements ART 2701 and MUSIC 1421.
ENGRI1620;;;Visual Imaging in the Electronic Age;;;4;;;Fall.;;;;;;;;;ARCH3702;ART2907;CS1620;;;Interdisciplinary survey course designed to introduce students in the creative arts, science, and engineering to the concepts of 2D and 3D digital pictorial representation and display. It is a concept course that concentrates on "why" rather than "how." Topics include perspective representations, display technology, how television works, bandwidth concepts, digital photography, computer graphics modeling and rendering, color perception, 3D data acquisition, volumetric imaging, and historical precedents, primarily from the art world.
ENGRI1820;;;Electricity Lights Camera Action: Nanoengineering for the Future of Bits and Bytes;;;4;;;Fall, spring.;;;;;;;;;ECE1820;;;Our society relies on devices that generate, process, and transmit information. In this course, students will fabricate and test hardware devices that are basic building blocks of modern information processing devices, such as a PDA. The students will fabricate devices that represent information and energy using (1) electrons (nano-memory, transistors, neural probes, fuel-cells), (2) photons (light emitting diodes, e-ink, solar-cells), and (3) electro mechanical interfaces (accelerometers, surface-acoustic wave RF filters, piezoelectric power harvester). Intuition for the devices will be motivated by technology limitations, of what can be accomplished with existing devices, versus what we would want the devices to do. These would-be holy-grail capabilities such as brain-like processing power, free energy, telekinesis, and muscle-like robotic actuators. Group problem solving will address potential solutions to current  technology limitations. The intent of this course is to better prepare the students to understand the context of higher-level technical courses in electronics, photonic, and mechanical devices.
ENTOM2010;;;Alien Empire: Bizarre Biology of Bugs;;;2;;;Spring.;;;;;;;;;ENTOM2011;;;Insects are the most abundant and diverse animals on earth. This course explores the bizarre biology of insects and their interaction with humans. It examines both the detrimental roles insects play (e.g., pests and vectors of disease) as well as their beneficial roles (e.g., pollination, edible insects, insect products such as waxes, dyes, and silk). The course also explores the symbolic representation of insects in art, literature, and religion.
